133646	133644	133643	133645
133645	133643	81172	81138
134041	134043	134044	134042
134050	134049	134043	134041
134043	134049	134053	134044
134454	134452	134451	134453
134453	134451	134459	134460
134044	134053	134890	134889
134042	134044	134889	134893
134460	134459	134895	134896
134900	133646	133645	134899
134899	133645	81138	81104
135259	134041	134042	135260
135263	134050	134041	135259
135260	134042	134893	133644
133644	134893	135265	133643
133643	135265	81206	81172
135267	135275	135276	135269
135650	135649	134050	135263
135649	135653	134049	134050
134896	134895	135655	135656
135662	135660	135659	135661
135661	135659	135667	135668
135668	135667	133646	134900
135275	135671	135672	135276
44355	44357	134454	136031
44357	44359	134452	134454
136033	136031	135653	135649
136031	134454	134453	135653
134889	134890	136035	136036
136036	136035	81274	81240
136042	136040	136039	136041
136041	136039	135660	135662
44353	44355	136031	136033
135660	135263	135259	135659
136039	135650	135263	135660
136393	136033	135649	135650
136395	136396	81342	81308
136035	136395	81308	81274
134893	134889	136036	135265
135265	136036	81240	81206
136402	136400	136399	136401
136401	136399	136408	136407
134895	136744	136743	135655
135655	136743	136747	136396
135653	134453	134460	134049
134049	134460	134896	134053
135667	135260	133644	133646
135659	135259	135260	135667
136040	136393	135650	136039
134890	135656	136395	136035
135656	135655	136396	136395
136750	136041	135662	136749
136749	135662	135661	136753
136757	136758	136756	136755
136764	136757	136755	136763
136744	137146	137145	136743
136743	137145	137149	136747
136396	136747	81376	81342
44351	44353	136033	136393
134053	134896	135656	134890
44335	44337	135275	135267
44337	44339	135671	135275
137153	137151	136402	137152
137152	136402	136401	136758
137163	137164	80900	80866
137146	137584	137583	137145
137145	137583	137587	137149
134451	137590	137589	134459
134459	137589	136744	134895
44347	44349	136040	136042
44349	44351	136393	136040
137594	134900	134899	137593
137593	134899	81104	81070
137597	137152	136758	136757
137159	137597	136757	136764
137159	137153	137152	137597
136758	136401	136407	136756
137601	137602	80968	80934
137164	137601	80934	80900
137149	137587	81444	81410
44359	44361	137977	134452
134452	137977	137590	134451
136753	135661	135668	137979
137979	135668	134900	137594
44339	44341	137981	135671
135269	135276	137153	137159
135276	135672	137151	137153
135671	137981	137983	135672
138380	138378	138377	138379
138379	138377	138385	138386
137590	138390	138389	137589
137589	138389	137146	136744
136747	137149	81410	81376
44345	44347	136042	138393
138393	136042	136041	136750
135672	137983	138395	137151
137151	138395	136400	136402
137602	138397	81002	80968
138390	138770	138769	138389
138389	138769	137584	137146
44361	44363	138773	137977
137977	138773	138390	137590
136400	138782	138781	136399
136399	138781	138785	136408
44363	44365	139109	138773
138773	139109	138770	138390
137981	139116	139115	137983
137983	139115	139119	138395
136408	138785	139121	138397
138386	138385	81512	81478
136407	136408	138397	137602
136756	136407	137602	137601
136763	136755	137164	137163
138395	139119	138782	136400
137584	138380	138379	137583
137583	138379	138386	137587
138785	137594	137593	139121
139121	137593	81070	81036
44341	44343	139116	137981
136755	136756	137601	137164
138770	139852	139851	138769
138769	139851	138380	137584
137587	138386	81478	81444
139115	136750	136749	139119
139119	136749	136753	138782
138397	139121	81036	81002
139852	139688	139687	139851
139851	139687	138378	138380
44365	44367	139967	139109
139109	139967	139852	138770
138782	136753	137979	138781
138781	137979	137594	138785
44367	44369	139849	139967
139967	139849	139688	139852
44343	44345	138393	139116
139116	138393	136750	139115
