219328	219348	219347	219327
219331	219351	219350	219330
219330	219350	219354	219334
219334	219354	219348	219328
219338	219358	219357	219337
219337	219357	219359	219339
219339	219359	219362	219342
219327	219347	219358	219338
219348	219368	219367	219347
219351	219371	219370	219350
219350	219370	219374	219354
219354	219374	219368	219348
219358	219378	219377	219357
219357	219377	219379	219359
219359	219379	219382	219362
219347	219367	219378	219358
219368	219388	219387	219367
219371	219391	219390	219370
219370	219390	219394	219374
219374	219394	219388	219368
219378	219398	219397	219377
219377	219397	219399	219379
219379	219399	219402	219382
219367	219387	219398	219378
219388	219408	219407	219387
219391	219411	219410	219390
219390	219410	219414	219394
219394	219414	219408	219388
219398	219418	219417	219397
219397	219417	219419	219399
219399	219419	219422	219402
219387	219407	219418	219398
219408	219428	219427	219407
219411	219431	219430	219410
219410	219430	219434	219414
219414	219434	219428	219408
219418	219438	219437	219417
219417	219437	219439	219419
219419	219439	219442	219422
219407	219427	219438	219418
