1755	1765	1336	1334	4807	8114	4970	8103
1779	1762	1330	1328	4810	8105	4967	8112
1762	1756	1332	1330	4809	8104	4968	8105
1756	1755	1334	1332	4808	8103	4969	8104
1595	1588	1765	1755	4943	7899	4807	7891
1606	1604	1758	1761	5188	7893	7896	7897
1758	1756	1762	1761	7888	4809	7895	7896
1758	1604	1602	1757	7893	5187	7892	7889
1602	1595	1755	1757	5186	7891	7890	7892
1755	1756	1758	1757	4808	7888	7889	7890
1604	1606	1607	1605	5188	7700	7701	7698
1602	1604	1605	1603	5187	7698	7699	7696
1595	1602	1603	1596	5186	7696	7697	5195
1588	1595	1596	1589	4943	5195	7691	7680
1785	1789	1344	1342	4803	8096	4974	8116
1771	1785	1342	1340	4804	8116	4973	8115
1768	1771	1340	1338	4805	8115	4972	8113
1765	1768	1338	1336	4806	8113	4971	8114
1567	1560	1789	1785	4939	7924	4803	7919
1574	1567	1785	1771	4940	7919	4804	7905
1581	1574	1771	1768	4941	7905	4805	7903
1588	1581	1768	1765	4942	7903	4806	7899
1582	1589	1590	1583	7681	7682	7683	7671
1581	1588	1589	1582	4942	7680	7681	7669
1575	1582	1583	1576	7670	7671	7672	7660
1574	1581	1582	1575	4941	7669	7670	7658
1568	1575	1576	1569	7659	7660	7661	7649
1567	1574	1575	1568	4940	7658	7659	7647
1561	1568	1569	1562	7648	7649	7650	7638
1560	1567	1568	1561	4939	7647	7648	7636
1342	1344	1345	1343	4974	7330	7331	7328
1340	1342	1343	1341	4973	7328	7329	7326
1338	1340	1341	1339	4972	7326	7327	7324
1336	1338	1339	1337	4971	7324	7325	7322
