-0.6373	0.2371	0.13
-0.64396	0.24456	0.13
-0.64425	0.24488	0.10306
-0.64915	0.25036	0.10984
-0.65689	0.21958	0.13
-0.66578	0.22505	0.13
-0.66426	0.22702	0.10304
-0.67124	0.23063	0.10982
-0.67747	0.20118	0.13
-0.68869	0.20457	0.13
-0.68528	0.20825	0.10301
-0.69444	0.20991	0.1098
-0.6979	0.18292	0.13
-0.71143	0.18423	0.13
-0.70615	0.18963	0.10298
-0.71747	0.18934	0.10979
-0.71845	0.16454	0.13
-0.73431	0.16377	0.13
-0.72714	0.17089	0.10296
-0.74065	0.16864	0.10977
-0.66396	0.26692	0.09
-0.66396	0.26692	0.1
-0.68484	0.24825	0.09
-0.68665	0.24663	0.1
-0.70677	0.22864	0.09
-0.7105	0.22531	0.1
-0.72854	0.20918	0.09
-0.73416	0.20416	0.1
-0.75045	0.18959	0.09
-0.75797	0.18286	0.1
-0.6373	0.2371	0.25
-0.64396	0.24456	0.25
-0.6373	0.2371	0.22682
-0.64396	0.24456	0.22682
-0.65689	0.21958	0.25
-0.66578	0.22505	0.25
-0.65689	0.21958	0.22682
-0.66578	0.22505	0.22682
-0.67747	0.20118	0.25
-0.68869	0.20457	0.25
-0.67747	0.20118	0.22682
-0.68869	0.20457	0.22682
-0.6979	0.18292	0.25
-0.71143	0.18423	0.25
-0.6979	0.18292	0.22682
-0.71143	0.18423	0.22682
-0.71845	0.16454	0.25
-0.73431	0.16377	0.25
-0.71845	0.16454	0.22682
-0.73431	0.16377	0.22682
-0.6373	0.2371	0.20162
-0.64396	0.24456	0.20162
-0.65689	0.21958	0.20162
-0.66578	0.22505	0.20162
-0.67747	0.20118	0.20162
-0.68869	0.20457	0.20162
-0.6979	0.18292	0.20162
-0.71143	0.18423	0.20162
-0.71845	0.16454	0.20162
-0.73431	0.16377	0.20162
-0.6373	0.2371	0.17624
-0.64396	0.24456	0.17624
-0.65689	0.21958	0.17624
-0.66578	0.22505	0.17624
-0.67747	0.20118	0.17624
-0.68869	0.20457	0.17624
-0.6979	0.18292	0.17624
-0.71143	0.18423	0.17624
-0.71845	0.16454	0.17624
-0.73431	0.16377	0.17624
-0.6373	0.2371	0.15206
-0.64396	0.24456	0.15206
-0.65689	0.21958	0.15206
-0.66578	0.22505	0.15206
-0.67747	0.20118	0.15206
-0.68869	0.20457	0.15206
-0.6979	0.18292	0.15206
-0.71143	0.18423	0.15206
-0.71845	0.16454	0.15206
-0.73431	0.16377	0.15206
-0.66396	0.26692	0.29
-0.66396	0.26692	0.28
-0.64391	0.2445	0.27637
-0.64889	0.25007	0.26972
-0.68484	0.24825	0.29
-0.68665	0.24663	0.28
-0.6639	0.22665	0.2764
-0.67097	0.23035	0.26974
-0.70677	0.22864	0.29
-0.7105	0.22531	0.28
-0.68491	0.20791	0.27642
-0.69416	0.20964	0.26976
-0.72854	0.20918	0.29
-0.73416	0.20416	0.28
-0.70575	0.1893	0.27645
-0.71717	0.18908	0.26977
-0.75045	0.18959	0.29
-0.75797	0.18286	0.28
-0.72673	0.17058	0.27648
-0.74033	0.16839	0.26979
-0.74394	0.35638	0.29
-0.74394	0.35638	0.28
-0.72565	0.33592	0.29
-0.72565	0.33592	0.28
-0.76482	0.33771	0.29
-0.76664	0.33608	0.28
-0.74705	0.31681	0.29
-0.74885	0.3152	0.28
-0.78676	0.3181	0.29
-0.79048	0.31477	0.28
-0.76953	0.29674	0.29
-0.77322	0.29343	0.28
-0.80853	0.29863	0.29
-0.81414	0.29361	0.28
-0.79183	0.27682	0.29
-0.79741	0.27183	0.28
-0.83044	0.27904	0.29
-0.83795	0.27232	0.28
-0.81428	0.25677	0.29
-0.82175	0.25008	0.28
-0.70531	0.31316	0.29
-0.70531	0.31317	0.28
-0.7269	0.29386	0.29
-0.7287	0.29225	0.28
-0.74959	0.27358	0.29
-0.75328	0.27028	0.28
-0.7721	0.25345	0.29
-0.77767	0.24847	0.28
-0.79476	0.23319	0.29
-0.80222	0.22652	0.28
-0.68398	0.28931	0.29
-0.68398	0.28931	0.28
-0.70539	0.27015	0.29
-0.70719	0.26854	0.28
-0.72787	0.25002	0.29
-0.73157	0.24672	0.28
-0.75019	0.23005	0.29
-0.75577	0.22506	0.28
-0.77265	0.20994	0.29
-0.78013	0.20326	0.28
-0.77061	0.3862	0.25
-0.76394	0.37874	0.25
-0.76214	0.37673	0.27924
-0.75757	0.37162	0.27195
-0.7902	0.36868	0.25
-0.78575	0.35924	0.25
-0.7822	0.35876	0.27926
-0.7797	0.35182	0.27197
-0.81078	0.35027	0.25
-0.80867	0.33875	0.25
-0.80327	0.33988	0.27928
-0.80294	0.33101	0.27198
-0.83121	0.33201	0.25
-0.83141	0.31842	0.25
-0.82419	0.32115	0.2793
-0.826	0.31037	0.272
-0.85176	0.31363	0.25
-0.85429	0.29795	0.25
-0.84524	0.30229	0.27933
-0.84922	0.28959	0.27201
-0.77061	0.3862	0.13
-0.76394	0.37874	0.13
-0.77061	0.3862	0.15944
-0.76394	0.37874	0.15944
-0.7902	0.36868	0.13
-0.78575	0.35924	0.13
-0.7902	0.36868	0.15944
-0.78575	0.35924	0.15944
-0.81078	0.35027	0.13
-0.80867	0.33875	0.13
-0.81078	0.35027	0.15944
-0.80867	0.33875	0.15944
-0.83121	0.33201	0.13
-0.83141	0.31842	0.13
-0.83121	0.33201	0.15944
-0.83141	0.31842	0.15944
-0.85176	0.31363	0.13
-0.85429	0.29795	0.13
-0.85176	0.31363	0.15944
-0.85429	0.29795	0.15944
-0.77061	0.3862	0.19039
-0.76394	0.37874	0.19039
-0.7902	0.36868	0.19039
-0.78575	0.35924	0.19039
-0.81078	0.35027	0.19039
-0.80867	0.33875	0.19039
-0.83121	0.33201	0.19039
-0.83141	0.31842	0.19039
-0.85176	0.31363	0.19039
-0.85429	0.29795	0.19039
-0.77061	0.3862	0.22161
-0.76394	0.37874	0.22161
-0.7902	0.36868	0.22161
-0.78575	0.35924	0.22161
-0.81078	0.35027	0.22161
-0.80867	0.33875	0.22161
-0.83121	0.33201	0.22161
-0.83141	0.31842	0.22161
-0.85176	0.31363	0.22161
-0.85429	0.29795	0.22161
-0.74394	0.35638	0.09
-0.74394	0.35638	0.1
-0.76245	0.37707	0.1012
-0.75781	0.37189	0.10839
-0.76482	0.33771	0.09
-0.76664	0.33608	0.1
-0.78249	0.35912	0.10118
-0.77993	0.3521	0.10837
-0.78676	0.3181	0.09
