218988	219008	219007	218987
218991	219011	219010	218990
218990	219010	219014	218994
218994	219014	219008	218988
218998	219018	219017	218997
218997	219017	219019	218999
218999	219019	219022	219002
218987	219007	219018	218998
219008	219028	219027	219007
219011	219031	219030	219010
219010	219030	219034	219014
219014	219034	219028	219008
219018	219038	219037	219017
219017	219037	219039	219019
219019	219039	219042	219022
219007	219027	219038	219018
219028	219048	219047	219027
219031	219051	219050	219030
219030	219050	219054	219034
219034	219054	219048	219028
219038	219058	219057	219037
219037	219057	219059	219039
219039	219059	219062	219042
219027	219047	219058	219038
219048	219068	219067	219047
219051	219071	219070	219050
219050	219070	219074	219054
219054	219074	219068	219048
219058	219078	219077	219057
219057	219077	219079	219059
219059	219079	219082	219062
219047	219067	219078	219058
219068	219088	219087	219067
219071	219091	219090	219070
219070	219090	219094	219074
219074	219094	219088	219068
219078	219098	219097	219077
219077	219097	219099	219079
219079	219099	219102	219082
219067	219087	219098	219078
