159920	159919	159921	159922
159919	159928	159927	159921
159921	159927	159931	159922
72436	72440	160239	160240
160525	160527	160528	160526
72372	72376	160527	160525
160533	160535	160536	160534
160541	160542	160535	160533
160536	160899	160898	160897
160534	160536	160897	160903
160542	159920	159922	160535
72420	72424	160905	160906
72424	72428	160909	160905
161241	161242	161240	161239
161247	161241	161239	161248
160526	160528	161251	161242
161253	160906	159919	159920
160906	160905	159928	159919
159922	159931	161255	160899
160535	159922	160899	160536
161257	161258	160542	160541
72416	72420	160906	161253
161591	160525	160526	161592
72368	72372	160525	161591
160527	161595	161596	160528
72376	72380	161595	160527
160899	161255	161599	160898
161258	161253	159920	160542
161897	161899	161900	161898
161905	161906	161899	161897
161578	161591	161592	161577
72364	72368	161591	161578
161909	161911	161912	161910
161251	161917	161911	161909
160528	161596	161917	161251
159927	161920	161919	159931
159931	161919	161923	161255
72408	72412	161258	161257
72412	72416	161253	161258
162159	161910	162157	162158
162158	162157	162164	162163
161239	161240	162159	161906
161248	161239	161906	161905
161592	160526	161242	161241
161577	161592	161241	161247
161910	161912	162167	162157
160905	160909	162169	159928
159928	162169	161920	159927
160240	160239	162179	162181
161906	162159	162158	161899
161899	162158	162163	161900
161242	161251	161909	161240
162397	160534	160903	162398
162401	160533	160534	162397
161255	161923	162403	161599
162409	162176	162175	162410
162413	161929	162176	162409
162181	162179	162415	162419
161240	161909	161910	162159
162157	162167	162679	162164
162681	161257	160541	162682
72404	72408	161257	162681
162685	160240	162181	162686
72432	72436	160240	162685
162693	161930	161929	162413
162419	162415	161930	162693
161898	161900	162923	162677
162164	162679	162926	162925
162682	160541	160533	162401
162686	162181	162419	162929
162931	161605	14618	14674
162933	162691	161605	162931
162935	162407	162691	162933
162410	162175	162407	162935
162163	162164	162925	163171
161900	162163	163171	162923
163173	162935	162933	163174
163177	162410	162935	163173
163397	162681	162682	163398
72400	72404	162681	163397
160909	162685	162686	162169
72428	72432	162685	160909
163401	162693	162413	163402
162929	162419	162693	163401
163665	163666	163664	163663
163671	163665	163663	163672
160903	160897	163675	163666
162398	160903	163666	163665
161920	162929	163401	161919
162169	162686	162929	161920
163677	162409	162410	163177
163402	162413	162409	163677
163935	163936	15570	15626
163943	163944	163942	163941
163949	163943	163941	163950
163953	162401	162397	163954
163398	162682	162401	163953
160897	160898	163957	163675
161923	163402	163677	162403
161919	163401	163402	161923
163959	162931	14674	14730
163174	162933	162931	163959
163936	164227	15514	15570
163941	163942	15010	15066
163950	163941	15066	15122
163666	163675	164229	163664
161599	162403	164232	164231
160898	161599	164231	163957
162403	163677	163177	164232
164531	163397	163398	164532
72396	72400	163397	164531
163957	164231	164536	164535
163675	163957	164535	164229
164539	162398	163665	163671
163954	162397	162398	164539
164232	163177	163173	164541
164859	163953	163954	164860
164532	163398	163953	164859
163663	163664	163944	163943
163672	163663	163943	163949
164231	164232	164541	164536
164541	163173	163174	164863
162677	162923	163936	163935
165171	165173	165174	165172
72384	72388	165173	165171
165182	165180	165179	165181
165181	165179	14898	14954
164535	164536	165187	165180
164229	164535	165180	165182
163664	164229	165182	163944
165189	163959	14730	14786
164863	163174	163959	165189
164227	165459	15458	15514
162923	163171	164227	163936
161595	165171	165172	161596
72380	72384	165171	161595
165461	164531	164532	165462
72392	72396	164531	165461
165180	165187	165465	165179
165179	165465	14842	14898
163944	165182	165181	163942
163942	165181	14954	15010
164536	164541	164863	165187
163171	162925	165459	164227
162167	165749	165750	162679
161912	165753	165749	162167
161596	165172	165755	161917
165172	165174	165757	165755
165759	164539	163671	165760
164860	163954	164539	165759
165187	164863	165189	165465
165465	165189	14786	14842
165459	165999	15402	15458
162925	162926	165999	165459
162679	165750	166001	162926
165749	166003	166004	165750
165753	166007	166003	165749
165173	165461	165462	165174
72388	72392	165461	165173
166009	163950	15122	15178
166011	163949	163950	166009
165760	163671	163672	166013
161911	166149	165753	161912
161917	165755	166149	161911
166149	166151	166007	165753
165755	165757	166151	166149
166153	165760	166013	166154
166157	165759	165760	166153
165462	164532	164859	166159
166013	163672	163949	166011
165999	166243	15346	15402
162926	166001	166243	165999
165750	166004	166245	166001
166003	166153	166154	166004
166007	166157	166153	166003
166247	166009	15178	15234
166249	166011	166009	166247
166251	164860	165759	166157
166159	164859	164860	166251
166243	166307	15290	15346
166001	166245	166307	166243
166004	166154	166249	166245
165174	165462	166159	165757
166154	166013	166011	166249
166151	166251	166157	166007
165757	166159	166251	166151
166307	166247	15234	15290
166245	166249	166247	166307
