219152	219155	219154	219151
219158	219162	219161	219157
219157	219161	219167	219165
219165	219167	219155	219152
219172	219174	219173	219171
219171	219173	219177	219175
219175	219177	219182	219180
219151	219154	219174	219172
219155	219188	219187	219154
219162	219191	219190	219161
219161	219190	219194	219167
219167	219194	219188	219155
219174	219198	219197	219173
219173	219197	219199	219177
219177	219199	219202	219182
219154	219187	219198	219174
219188	219208	219207	219187
219191	219211	219210	219190
219190	219210	219214	219194
219194	219214	219208	219188
219198	219218	219217	219197
219197	219217	219219	219199
219199	219219	219222	219202
219187	219207	219218	219198
219208	219228	219227	219207
219211	219231	219230	219210
219210	219230	219234	219214
219214	219234	219228	219208
219218	219238	219237	219217
219217	219237	219239	219219
219219	219239	219242	219222
219207	219227	219238	219218
