32771	32781	32782	32772
32761	32771	32772	32762
32751	32761	32762	32752
32741	32751	32752	32742
32731	32741	32742	32732
32721	32731	32732	32722
32711	32721	32722	32712
32701	32711	32712	32702
32683	32701	32702	32682
32770	32780	32781	32771
32760	32770	32771	32761
32750	32760	32761	32751
32740	32750	32751	32741
32730	32740	32741	32731
32720	32730	32731	32721
32710	32720	32721	32711
32700	32710	32711	32701
32684	32700	32701	32683
32769	32779	32780	32770
32759	32769	32770	32760
32749	32759	32760	32750
32739	32749	32750	32740
32729	32739	32740	32730
32719	32729	32730	32720
32709	32719	32720	32710
32699	32709	32710	32700
32685	32699	32700	32684
32768	32778	32779	32769
32758	32768	32769	32759
32748	32758	32759	32749
32738	32748	32749	32739
32728	32738	32739	32729
32718	32728	32729	32719
32708	32718	32719	32709
32698	32708	32709	32699
32686	32698	32699	32685
32767	32777	32778	32768
32757	32767	32768	32758
32747	32757	32758	32748
32737	32747	32748	32738
32727	32737	32738	32728
32717	32727	32728	32718
32707	32717	32718	32708
32697	32707	32708	32698
32687	32697	32698	32686
32766	32776	32777	32767
32756	32766	32767	32757
32746	32756	32757	32747
32736	32746	32747	32737
32726	32736	32737	32727
32716	32726	32727	32717
32706	32716	32717	32707
32696	32706	32707	32697
32688	32696	32697	32687
32765	32775	32776	32766
32755	32765	32766	32756
32745	32755	32756	32746
32735	32745	32746	32736
32725	32735	32736	32726
32715	32725	32726	32716
32705	32715	32716	32706
32695	32705	32706	32696
32689	32695	32696	32688
32764	32774	32775	32765
32754	32764	32765	32755
32744	32754	32755	32745
32734	32744	32745	32735
32724	32734	32735	32725
32714	32724	32725	32715
32704	32714	32715	32705
32694	32704	32705	32695
32690	32694	32695	32689
32763	32773	32774	32764
32753	32763	32764	32754
32743	32753	32754	32744
32733	32743	32744	32734
32723	32733	32734	32724
32713	32723	32724	32714
32703	32713	32714	32704
32693	32703	32704	32694
32692	32693	32694	32690
32950	32949	32773	32763
32951	32950	32763	32753
32952	32951	32753	32743
32953	32952	32743	32733
32954	32953	32733	32723
32955	32954	32723	32713
32956	32955	32713	32703
32957	32956	32703	32693
32691	32957	32693	32692
32772	32782	32966	32965
32762	32772	32965	32964
32752	32762	32964	32963
32742	32752	32963	32962
32732	32742	32962	32961
32722	32732	32961	32960
32712	32722	32960	32959
32702	32712	32959	32958
32682	32702	32958	32681
