2938	4909	4974	4846	4781	629	628	231	232
2939	4995	4906	4778	4867	629	628	231	232
2940	4952	4995	4867	4824	629	628	231	232
2941	5034	5033	4905	4906	629	628	231	232
2942	5033	5037	4909	4905	629	628	231	232
2943	5079	5078	4950	4951	629	628	231	232
2944	5078	5080	4952	4950	629	628	231	232
2945	5058	5079	4951	4930	629	628	231	232
2946	5037	5102	4974	4909	629	628	231	232
2947	5123	5034	4906	4995	629	628	231	232
2948	5080	5123	4995	4952	629	628	231	232
2949	4778	4777	4649	4650	64	65	146	145
2950	4777	4781	4653	4649	64	65	146	145
2951	4823	4822	4694	4695	64	65	146	145
2952	4822	4824	4696	4694	64	65	146	145
2953	4802	4823	4695	4674	64	65	146	145
2954	4781	4846	4718	4653	64	65	146	145
2955	4867	4778	4650	4739	64	65	146	145
2956	4824	4867	4739	4696	64	65	146	145
2957	4906	4905	4777	4778	64	65	146	145
2958	4905	4909	4781	4777	64	65	146	145
2959	4951	4950	4822	4823	64	65	146	145
2960	4950	4952	4824	4822	64	65	146	145
2961	4930	4951	4823	4802	64	65	146	145
2962	4909	4974	4846	4781	64	65	146	145
2963	4995	4906	4778	4867	64	65	146	145
2964	4952	4995	4867	4824	64	65	146	145
2965	5034	5033	4905	4906	64	65	146	145
2966	5033	5037	4909	4905	64	65	146	145
2967	5079	5078	4950	4951	64	65	146	145
2968	5078	5080	4952	4950	64	65	146	145
2969	5058	5079	4951	4930	64	65	146	145
2970	5037	5102	4974	4909	64	65	146	145
2971	5123	5034	4906	4995	64	65	146	145
2972	5080	5123	4995	4952	64	65	146	145
2973	4778	4777	4649	4650	65	66	147	146
2974	4777	4781	4653	4649	65	66	147	146
2975	4823	4822	4694	4695	65	66	147	146
2976	4822	4824	4696	4694	65	66	147	146
2977	4802	4823	4695	4674	65	66	147	146
2978	4781	4846	4718	4653	65	66	147	146
2979	4867	4778	4650	4739	65	66	147	146
2980	4824	4867	4739	4696	65	66	147	146
2981	4906	4905	4777	4778	65	66	147	146
2982	4905	4909	4781	4777	65	66	147	146
2983	4951	4950	4822	4823	65	66	147	146
2984	4950	4952	4824	4822	65	66	147	146
2985	4930	4951	4823	4802	65	66	147	146
2986	4909	4974	4846	4781	65	66	147	146
2987	4995	4906	4778	4867	65	66	147	146
2988	4952	4995	4867	4824	65	66	147	146
2989	5034	5033	4905	4906	65	66	147	146
2990	5033	5037	4909	4905	65	66	147	146
2991	5079	5078	4950	4951	65	66	147	146
2992	5078	5080	4952	4950	65	66	147	146
2993	5058	5079	4951	4930	65	66	147	146
2994	5037	5102	4974	4909	65	66	147	146
2995	5123	5034	4906	4995	65	66	147	146
2996	5080	5123	4995	4952	65	66	147	146
2997	4778	4777	4649	4650	66	67	148	147
2998	4777	4781	4653	4649	66	67	148	147
2999	4823	4822	4694	4695	66	67	148	147
3000	4822	4824	4696	4694	66	67	148	147
3001	4802	4823	4695	4674	66	67	148	147
3002	4781	4846	4718	4653	66	67	148	147
3003	4867	4778	4650	4739	66	67	148	147
3004	4824	4867	4739	4696	66	67	148	147
3005	4906	4905	4777	4778	66	67	148	147
3006	4905	4909	4781	4777	66	67	148	147
3007	4951	4950	4822	4823	66	67	148	147
3008	4950	4952	4824	4822	66	67	148	147
3009	4930	4951	4823	4802	66	67	148	147
3010	4909	4974	4846	4781	66	67	148	147
3011	4995	4906	4778	4867	66	67	148	147
3012	4952	4995	4867	4824	66	67	148	147
3013	5034	5033	4905	4906	66	67	148	147
3014	5033	5037	4909	4905	66	67	148	147
3015	5079	5078	4950	4951	66	67	148	147
3016	5078	5080	4952	4950	66	67	148	147
3017	5058	5079	4951	4930	66	67	148	147
3018	5037	5102	4974	4909	66	67	148	147
3019	5123	5034	4906	4995	66	67	148	147
3020	5080	5123	4995	4952	66	67	148	147
3021	4778	4777	4649	4650	67	68	149	148
3022	4777	4781	4653	4649	67	68	149	148
3023	4823	4822	4694	4695	67	68	149	148
3024	4822	4824	4696	4694	67	68	149	148
3025	4802	4823	4695	4674	67	68	149	148
3026	4781	4846	4718	4653	67	68	149	148
3027	4867	4778	4650	4739	67	68	149	148
3028	4824	4867	4739	4696	67	68	149	148
3029	4906	4905	4777	4778	67	68	149	148
3030	4905	4909	4781	4777	67	68	149	148
3031	4951	4950	4822	4823	67	68	149	148
3032	4950	4952	4824	4822	67	68	149	148
3033	4930	4951	4823	4802	67	68	149	148
3034	4909	4974	4846	4781	67	68	149	148
3035	4995	4906	4778	4867	67	68	149	148
3036	4952	4995	4867	4824	67	68	149	148
3037	5034	5033	4905	4906	67	68	149	148
3038	5033	5037	4909	4905	67	68	149	148
3039	5079	5078	4950	4951	67	68	149	148
3040	5078	5080	4952	4950	67	68	149	148
3041	5058	5079	4951	4930	67	68	149	148
3042	5037	5102	4974	4909	67	68	149	148
3043	5123	5034	4906	4995	67	68	149	148
3044	5080	5123	4995	4952	67	68	149	148
3045	4778	4777	4649	4650	68	69	150	149
3046	4777	4781	4653	4649	68	69	150	149
3047	4823	4822	4694	4695	68	69	150	149
3048	4822	4824	4696	4694	68	69	150	149
3049	4802	4823	4695	4674	68	69	150	149
3050	4781	4846	4718	4653	68	69	150	149
3051	4867	4778	4650	4739	68	69	150	149
3052	4824	4867	4739	4696	68	69	150	149
3053	4906	4905	4777	4778	68	69	150	149
3054	4905	4909	4781	4777	68	69	150	149
3055	4951	4950	4822	4823	68	69	150	149
3056	4950	4952	4824	4822	68	69	150	149
3057	4930	4951	4823	4802	68	69	150	149
3058	4909	4974	4846	4781	68	69	150	149
3059	4995	4906	4778	4867	68	69	150	149
3060	4952	4995	4867	4824	68	69	150	149
3061	5034	5033	4905	4906	68	69	150	149
3062	5033	5037	4909	4905	68	69	150	149
3063	5079	5078	4950	4951	68	69	150	149
3064	5078	5080	4952	4950	68	69	150	149
3065	5058	5079	4951	4930	68	69	150	149
3066	5037	5102	4974	4909	68	69	150	149
3067	5123	5034	4906	4995	68	69	150	149
3068	5080	5123	4995	4952	68	69	150	149
3069	4778	4777	4649	4650	69	70	151	150
3070	4777	4781	4653	4649	69	70	151	150
3071	4823	4822	4694	4695	69	70	151	150
3072	4822	4824	4696	4694	69	70	151	150
3073	4802	4823	4695	4674	69	70	151	150
3074	4781	4846	4718	4653	69	70	151	150
3075	4867	4778	4650	4739	69	70	151	150
3076	4824	4867	4739	4696	69	70	151	150
3077	4906	4905	4777	4778	69	70	151	150
3078	4905	4909	4781	4777	69	70	151	150
3079	4951	4950	4822	4823	69	70	151	150
3080	4950	4952	4824	4822	69	70	151	150
3081	4930	4951	4823	4802	69	70	151	150
3082	4909	4974	4846	4781	69	70	151	150
3083	4995	4906	4778	4867	69	70	151	150
3084	4952	4995	4867	4824	69	70	151	150
3085	5034	5033	4905	4906	69	70	151	150
3086	5033	5037	4909	4905	69	70	151	150
3087	5079	5078	4950	4951	69	70	151	150
3088	5078	5080	4952	4950	69	70	151	150
3089	5058	5079	4951	4930	69	70	151	150
3090	5037	5102	4974	4909	69	70	151	150
3091	5123	5034	4906	4995	69	70	151	150
3092	5080	5123	4995	4952	69	70	151	150
3093	4778	4777	4649	4650	70	71	152	151
3094	4777	4781	4653	4649	70	71	152	151
3095	4823	4822	4694	4695	70	71	152	151
3096	4822	4824	4696	4694	70	71	152	151
3097	4802	4823	4695	4674	70	71	152	151
3098	4781	4846	4718	4653	70	71	152	151
3099	4867	4778	4650	4739	70	71	152	151
3100	4824	4867	4739	4696	70	71	152	151
3101	4906	4905	4777	4778	70	71	152	151
3102	4905	4909	4781	4777	70	71	152	151
3103	4951	4950	4822	4823	70	71	152	151
3104	4950	4952	4824	4822	70	71	152	151
3105	4930	4951	4823	4802	70	71	152	151
3106	4909	4974	4846	4781	70	71	152	151
3107	4995	4906	4778	4867	70	71	152	151
3108	4952	4995	4867	4824	70	71	152	151
3109	5034	5033	4905	4906	70	71	152	151
3110	5033	5037	4909	4905	70	71	152	151
3111	5079	5078	4950	4951	70	71	152	151
3112	5078	5080	4952	4950	70	71	152	151
3113	5058	5079	4951	4930	70	71	152	151
3114	5037	5102	4974	4909	70	71	152	151
3115	5123	5034	4906	4995	70	71	152	151
3116	5080	5123	4995	4952	70	71	152	151
3117	4778	4777	4649	4650	71	72	153	152
3118	4777	4781	4653	4649	71	72	153	152
3119	4823	4822	4694	4695	71	72	153	152
3120	4822	4824	4696	4694	71	72	153	152
3121	4802	4823	4695	4674	71	72	153	152
3122	4781	4846	4718	4653	71	72	153	152
3123	4867	4778	4650	4739	71	72	153	152
3124	4824	4867	4739	4696	71	72	153	152
3125	4906	4905	4777	4778	71	72	153	152
3126	4905	4909	4781	4777	71	72	153	152
3127	4951	4950	4822	4823	71	72	153	152
3128	4950	4952	4824	4822	71	72	153	152
3129	4930	4951	4823	4802	71	72	153	152
3130	4909	4974	4846	4781	71	72	153	152
3131	4995	4906	4778	4867	71	72	153	152
3132	4952	4995	4867	4824	71	72	153	152
3133	5034	5033	4905	4906	71	72	153	152
3134	5033	5037	4909	4905	71	72	153	152
3135	5079	5078	4950	4951	71	72	153	152
3136	5078	5080	4952	4950	71	72	153	152
3137	5058	5079	4951	4930	71	72	153	152
3138	5037	5102	4974	4909	71	72	153	152
3139	5123	5034	4906	4995	71	72	153	152
3140	5080	5123	4995	4952	71	72	153	152
3141	4778	4777	4649	4650	232	231	65	64
3142	4777	4781	4653	4649	232	231	65	64
3143	4823	4822	4694	4695	232	231	65	64
3144	4822	4824	4696	4694	232	231	65	64
3145	4802	4823	4695	4674	232	231	65	64
3146	4781	4846	4718	4653	232	231	65	64
3147	4867	4778	4650	4739	232	231	65	64
3148	4824	4867	4739	4696	232	231	65	64
3149	4906	4905	4777	4778	232	231	65	64
3150	4905	4909	4781	4777	232	231	65	64
3151	4951	4950	4822	4823	232	231	65	64
3152	4950	4952	4824	4822	232	231	65	64
3153	4930	4951	4823	4802	232	231	65	64
3154	4909	4974	4846	4781	232	231	65	64
3155	4995	4906	4778	4867	232	231	65	64
3156	4952	4995	4867	4824	232	231	65	64
3157	5034	5033	4905	4906	232	231	65	64
3158	5033	5037	4909	4905	232	231	65	64
3159	5079	5078	4950	4951	232	231	65	64
3160	5078	5080	4952	4950	232	231	65	64
3161	5058	5079	4951	4930	232	231	65	64
3162	5037	5102	4974	4909	232	231	65	64
3163	5123	5034	4906	4995	232	231	65	64
3164	5080	5123	4995	4952	232	231	65	64
3165	4778	4777	4649	4650	231	230	66	65
3166	4777	4781	4653	4649	231	230	66	65
3167	4823	4822	4694	4695	231	230	66	65
3168	4822	4824	4696	4694	231	230	66	65
3169	4802	4823	4695	4674	231	230	66	65
3170	4781	4846	4718	4653	231	230	66	65
3171	4867	4778	4650	4739	231	230	66	65
3172	4824	4867	4739	4696	231	230	66	65
3173	4906	4905	4777	4778	231	230	66	65
3174	4905	4909	4781	4777	231	230	66	65
3175	4951	4950	4822	4823	231	230	66	65
3176	4950	4952	4824	4822	231	230	66	65
3177	4930	4951	4823	4802	231	230	66	65
3178	4909	4974	4846	4781	231	230	66	65
3179	4995	4906	4778	4867	231	230	66	65
3180	4952	4995	4867	4824	231	230	66	65
3181	5034	5033	4905	4906	231	230	66	65
3182	5033	5037	4909	4905	231	230	66	65
3183	5079	5078	4950	4951	231	230	66	65
3184	5078	5080	4952	4950	231	230	66	65
3185	5058	5079	4951	4930	231	230	66	65
3186	5037	5102	4974	4909	231	230	66	65
3187	5123	5034	4906	4995	231	230	66	65
3188	5080	5123	4995	4952	231	230	66	65
3189	4778	4777	4649	4650	230	229	67	66
3190	4777	4781	4653	4649	230	229	67	66
3191	4823	4822	4694	4695	230	229	67	66
3192	4822	4824	4696	4694	230	229	67	66
3193	4802	4823	4695	4674	230	229	67	66
3194	4781	4846	4718	4653	230	229	67	66
3195	4867	4778	4650	4739	230	229	67	66
3196	4824	4867	4739	4696	230	229	67	66
3197	4906	4905	4777	4778	230	229	67	66
3198	4905	4909	4781	4777	230	229	67	66
3199	4951	4950	4822	4823	230	229	67	66
3200	4950	4952	4824	4822	230	229	67	66
3201	4930	4951	4823	4802	230	229	67	66
3202	4909	4974	4846	4781	230	229	67	66
3203	4995	4906	4778	4867	230	229	67	66
3204	4952	4995	4867	4824	230	229	67	66
3205	5034	5033	4905	4906	230	229	67	66
3206	5033	5037	4909	4905	230	229	67	66
3207	5079	5078	4950	4951	230	229	67	66
3208	5078	5080	4952	4950	230	229	67	66
3209	5058	5079	4951	4930	230	229	67	66
3210	5037	5102	4974	4909	230	229	67	66
3211	5123	5034	4906	4995	230	229	67	66
3212	5080	5123	4995	4952	230	229	67	66
3213	4778	4777	4649	4650	229	228	68	67
3214	4777	4781	4653	4649	229	228	68	67
3215	4823	4822	4694	4695	229	228	68	67
3216	4822	4824	4696	4694	229	228	68	67
3217	4802	4823	4695	4674	229	228	68	67
3218	4781	4846	4718	4653	229	228	68	67
3219	4867	4778	4650	4739	229	228	68	67
3220	4824	4867	4739	4696	229	228	68	67
3221	4906	4905	4777	4778	229	228	68	67
3222	4905	4909	4781	4777	229	228	68	67
3223	4951	4950	4822	4823	229	228	68	67
3224	4950	4952	4824	4822	229	228	68	67
3225	4930	4951	4823	4802	229	228	68	67
3226	4909	4974	4846	4781	229	228	68	67
3227	4995	4906	4778	4867	229	228	68	67
3228	4952	4995	4867	4824	229	228	68	67
3229	5034	5033	4905	4906	229	228	68	67
3230	5033	5037	4909	4905	229	228	68	67
3231	5079	5078	4950	4951	229	228	68	67
3232	5078	5080	4952	4950	229	228	68	67
3233	5058	5079	4951	4930	229	228	68	67
3234	5037	5102	4974	4909	229	228	68	67
3235	5123	5034	4906	4995	229	228	68	67
3236	5080	5123	4995	4952	229	228	68	67
3237	4778	4777	4649	4650	228	227	69	68
3238	4777	4781	4653	4649	228	227	69	68
3239	4823	4822	4694	4695	228	227	69	68
3240	4822	4824	4696	4694	228	227	69	68
3241	4802	4823	4695	4674	228	227	69	68
3242	4781	4846	4718	4653	228	227	69	68
3243	4867	4778	4650	4739	228	227	69	68
3244	4824	4867	4739	4696	228	227	69	68
3245	4906	4905	4777	4778	228	227	69	68
3246	4905	4909	4781	4777	228	227	69	68
3247	4951	4950	4822	4823	228	227	69	68
3248	4950	4952	4824	4822	228	227	69	68
3249	4930	4951	4823	4802	228	227	69	68
3250	4909	4974	4846	4781	228	227	69	68
3251	4995	4906	4778	4867	228	227	69	68
3252	4952	4995	4867	4824	228	227	69	68
3253	5034	5033	4905	4906	228	227	69	68
3254	5033	5037	4909	4905	228	227	69	68
3255	5079	5078	4950	4951	228	227	69	68
3256	5078	5080	4952	4950	228	227	69	68
3257	5058	5079	4951	4930	228	227	69	68
3258	5037	5102	4974	4909	228	227	69	68
3259	5123	5034	4906	4995	228	227	69	68
3260	5080	5123	4995	4952	228	227	69	68
3261	4778	4777	4649	4650	227	226	70	69
3262	4777	4781	4653	4649	227	226	70	69
3263	4823	4822	4694	4695	227	226	70	69
3264	4822	4824	4696	4694	227	226	70	69
3265	4802	4823	4695	4674	227	226	70	69
3266	4781	4846	4718	4653	227	226	70	69
3267	4867	4778	4650	4739	227	226	70	69
3268	4824	4867	4739	4696	227	226	70	69
3269	4906	4905	4777	4778	227	226	70	69
3270	4905	4909	4781	4777	227	226	70	69
3271	4951	4950	4822	4823	227	226	70	69
3272	4950	4952	4824	4822	227	226	70	69
3273	4930	4951	4823	4802	227	226	70	69
3274	4909	4974	4846	4781	227	226	70	69
3275	4995	4906	4778	4867	227	226	70	69
3276	4952	4995	4867	4824	227	226	70	69
3277	5034	5033	4905	4906	227	226	70	69
3278	5033	5037	4909	4905	227	226	70	69
3279	5079	5078	4950	4951	227	226	70	69
3280	5078	5080	4952	4950	227	226	70	69
3281	5058	5079	4951	4930	227	226	70	69
3282	5037	5102	4974	4909	227	226	70	69
3283	5123	5034	4906	4995	227	226	70	69
3284	5080	5123	4995	4952	227	226	70	69
3285	4778	4777	4649	4650	226	225	71	70
3286	4777	4781	4653	4649	226	225	71	70
3287	4823	4822	4694	4695	226	225	71	70
3288	4822	4824	4696	4694	226	225	71	70
3289	4802	4823	4695	4674	226	225	71	70
3290	4781	4846	4718	4653	226	225	71	70
3291	4867	4778	4650	4739	226	225	71	70
3292	4824	4867	4739	4696	226	225	71	70
3293	4906	4905	4777	4778	226	225	71	70
3294	4905	4909	4781	4777	226	225	71	70
3295	4951	4950	4822	4823	226	225	71	70
3296	4950	4952	4824	4822	226	225	71	70
3297	4930	4951	4823	4802	226	225	71	70
3298	4909	4974	4846	4781	226	225	71	70
3299	4995	4906	4778	4867	226	225	71	70
3300	4952	4995	4867	4824	226	225	71	70
3301	5034	5033	4905	4906	226	225	71	70
3302	5033	5037	4909	4905	226	225	71	70
3303	5079	5078	4950	4951	226	225	71	70
3304	5078	5080	4952	4950	226	225	71	70
3305	5058	5079	4951	4930	226	225	71	70
3306	5037	5102	4974	4909	226	225	71	70
3307	5123	5034	4906	4995	226	225	71	70
3308	5080	5123	4995	4952	226	225	71	70
3309	4778	4777	4649	4650	225	224	72	71
3310	4777	4781	4653	4649	225	224	72	71
3311	4823	4822	4694	4695	225	224	72	71
3312	4822	4824	4696	4694	225	224	72	71
3313	4802	4823	4695	4674	225	224	72	71
3314	4781	4846	4718	4653	225	224	72	71
3315	4867	4778	4650	4739	225	224	72	71
3316	4824	4867	4739	4696	225	224	72	71
3317	4906	4905	4777	4778	225	224	72	71
3318	4905	4909	4781	4777	225	224	72	71
3319	4951	4950	4822	4823	225	224	72	71
3320	4950	4952	4824	4822	225	224	72	71
3321	4930	4951	4823	4802	225	224	72	71
3322	4909	4974	4846	4781	225	224	72	71
3323	4995	4906	4778	4867	225	224	72	71
3324	4952	4995	4867	4824	225	224	72	71
3325	5034	5033	4905	4906	225	224	72	71
3326	5033	5037	4909	4905	225	224	72	71
3327	5079	5078	4950	4951	225	224	72	71
3328	5078	5080	4952	4950	225	224	72	71
3329	5058	5079	4951	4930	225	224	72	71
3330	5037	5102	4974	4909	225	224	72	71
3331	5123	5034	4906	4995	225	224	72	71
3332	5080	5123	4995	4952	225	224	72	71
3333	4778	4777	4649	4650	145	146	1428	1429
3334	4777	4781	4653	4649	145	146	1428	1429
3335	4823	4822	4694	4695	145	146	1428	1429
3336	4822	4824	4696	4694	145	146	1428	1429
3337	4802	4823	4695	4674	145	146	1428	1429
3338	4781	4846	4718	4653	145	146	1428	1429
3339	4867	4778	4650	4739	145	146	1428	1429
3340	4824	4867	4739	4696	145	146	1428	1429
3341	4906	4905	4777	4778	145	146	1428	1429
3342	4905	4909	4781	4777	145	146	1428	1429
3343	4951	4950	4822	4823	145	146	1428	1429
3344	4950	4952	4824	4822	145	146	1428	1429
3345	4930	4951	4823	4802	145	146	1428	1429
3346	4909	4974	4846	4781	145	146	1428	1429
3347	4995	4906	4778	4867	145	146	1428	1429
3348	4952	4995	4867	4824	145	146	1428	1429
3349	5034	5033	4905	4906	145	146	1428	1429
3350	5033	5037	4909	4905	145	146	1428	1429
3351	5079	5078	4950	4951	145	146	1428	1429
3352	5078	5080	4952	4950	145	146	1428	1429
3353	5058	5079	4951	4930	145	146	1428	1429
3354	5037	5102	4974	4909	145	146	1428	1429
3355	5123	5034	4906	4995	145	146	1428	1429
3356	5080	5123	4995	4952	145	146	1428	1429
3357	4778	4777	4649	4650	146	147	1427	1428
3358	4777	4781	4653	4649	146	147	1427	1428
3359	4823	4822	4694	4695	146	147	1427	1428
3360	4822	4824	4696	4694	146	147	1427	1428
3361	4802	4823	4695	4674	146	147	1427	1428
3362	4781	4846	4718	4653	146	147	1427	1428
3363	4867	4778	4650	4739	146	147	1427	1428
3364	4824	4867	4739	4696	146	147	1427	1428
3365	4906	4905	4777	4778	146	147	1427	1428
3366	4905	4909	4781	4777	146	147	1427	1428
3367	4951	4950	4822	4823	146	147	1427	1428
3368	4950	4952	4824	4822	146	147	1427	1428
3369	4930	4951	4823	4802	146	147	1427	1428
3370	4909	4974	4846	4781	146	147	1427	1428
3371	4995	4906	4778	4867	146	147	1427	1428
3372	4952	4995	4867	4824	146	147	1427	1428
3373	5034	5033	4905	4906	146	147	1427	1428
3374	5033	5037	4909	4905	146	147	1427	1428
3375	5079	5078	4950	4951	146	147	1427	1428
3376	5078	5080	4952	4950	146	147	1427	1428
3377	5058	5079	4951	4930	146	147	1427	1428
3378	5037	5102	4974	4909	146	147	1427	1428
3379	5123	5034	4906	4995	146	147	1427	1428
3380	5080	5123	4995	4952	146	147	1427	1428
3381	4778	4777	4649	4650	147	148	1426	1427
3382	4777	4781	4653	4649	147	148	1426	1427
3383	4823	4822	4694	4695	147	148	1426	1427
3384	4822	4824	4696	4694	147	148	1426	1427
3385	4802	4823	4695	4674	147	148	1426	1427
3386	4781	4846	4718	4653	147	148	1426	1427
3387	4867	4778	4650	4739	147	148	1426	1427
3388	4824	4867	4739	4696	147	148	1426	1427
3389	4906	4905	4777	4778	147	148	1426	1427
3390	4905	4909	4781	4777	147	148	1426	1427
3391	4951	4950	4822	4823	147	148	1426	1427
3392	4950	4952	4824	4822	147	148	1426	1427
3393	4930	4951	4823	4802	147	148	1426	1427
3394	4909	4974	4846	4781	147	148	1426	1427
3395	4995	4906	4778	4867	147	148	1426	1427
3396	4952	4995	4867	4824	147	148	1426	1427
3397	5034	5033	4905	4906	147	148	1426	1427
3398	5033	5037	4909	4905	147	148	1426	1427
3399	5079	5078	4950	4951	147	148	1426	1427
3400	5078	5080	4952	4950	147	148	1426	1427
3401	5058	5079	4951	4930	147	148	1426	1427
3402	5037	5102	4974	4909	147	148	1426	1427
3403	5123	5034	4906	4995	147	148	1426	1427
3404	5080	5123	4995	4952	147	148	1426	1427
3405	4778	4777	4649	4650	148	149	1425	1426
3406	4777	4781	4653	4649	148	149	1425	1426
3407	4823	4822	4694	4695	148	149	1425	1426
3408	4822	4824	4696	4694	148	149	1425	1426
3409	4802	4823	4695	4674	148	149	1425	1426
3410	4781	4846	4718	4653	148	149	1425	1426
3411	4867	4778	4650	4739	148	149	1425	1426
3412	4824	4867	4739	4696	148	149	1425	1426
3413	4906	4905	4777	4778	148	149	1425	1426
3414	4905	4909	4781	4777	148	149	1425	1426
3415	4951	4950	4822	4823	148	149	1425	1426
3416	4950	4952	4824	4822	148	149	1425	1426
3417	4930	4951	4823	4802	148	149	1425	1426
3418	4909	4974	4846	4781	148	149	1425	1426
3419	4995	4906	4778	4867	148	149	1425	1426
3420	4952	4995	4867	4824	148	149	1425	1426
