218812	218815	218814	218811
218818	218822	218821	218817
218817	218821	218827	218825
218825	218827	218815	218812
218832	218834	218833	218831
218831	218833	218837	218835
218835	218837	218842	218840
218811	218814	218834	218832
218815	218848	218847	218814
218822	218851	218850	218821
218821	218850	218854	218827
218827	218854	218848	218815
218834	218858	218857	218833
218833	218857	218859	218837
218837	218859	218862	218842
218814	218847	218858	218834
218848	218868	218867	218847
218851	218871	218870	218850
218850	218870	218874	218854
218854	218874	218868	218848
218858	218878	218877	218857
218857	218877	218879	218859
218859	218879	218882	218862
218847	218867	218878	218858
218868	218888	218887	218867
218871	218891	218890	218870
218870	218890	218894	218874
218874	218894	218888	218868
218878	218898	218897	218877
218877	218897	218899	218879
218879	218899	218902	218882
218867	218887	218898	218878
