32043	32053	32054	32044
32053	32063	32064	32054
32063	32073	32074	32064
32073	32083	32084	32074
32083	32093	32094	32084
32093	32103	32104	32094
32103	32113	32114	32104
32113	32123	32124	32114
32123	31902	31903	32124
32044	32054	32055	32045
32054	32064	32065	32055
32064	32074	32075	32065
32074	32084	32085	32075
32084	32094	32095	32085
32094	32104	32105	32095
32104	32114	32115	32105
32114	32124	32125	32115
32124	31903	31904	32125
32045	32055	32056	32046
32055	32065	32066	32056
32065	32075	32076	32066
32075	32085	32086	32076
32085	32095	32096	32086
32095	32105	32106	32096
32105	32115	32116	32106
32115	32125	32126	32116
32125	31904	31905	32126
32046	32056	32057	32047
32056	32066	32067	32057
32066	32076	32077	32067
32076	32086	32087	32077
32086	32096	32097	32087
32096	32106	32107	32097
32106	32116	32117	32107
32116	32126	32127	32117
32126	31905	31906	32127
32047	32057	32058	32048
32057	32067	32068	32058
32067	32077	32078	32068
32077	32087	32088	32078
32087	32097	32098	32088
32097	32107	32108	32098
32107	32117	32118	32108
32117	32127	32128	32118
32127	31906	31907	32128
32048	32058	32059	32049
32058	32068	32069	32059
32068	32078	32079	32069
32078	32088	32089	32079
32088	32098	32099	32089
32098	32108	32109	32099
32108	32118	32119	32109
32118	32128	32129	32119
32128	31907	31908	32129
32049	32059	32060	32050
32059	32069	32070	32060
32069	32079	32080	32070
32079	32089	32090	32080
32089	32099	32100	32090
32099	32109	32110	32100
32109	32119	32120	32110
32119	32129	32130	32120
32129	31908	31909	32130
32050	32060	32061	32051
32060	32070	32071	32061
32070	32080	32081	32071
32080	32090	32091	32081
32090	32100	32101	32091
32100	32110	32111	32101
32110	32120	32121	32111
32120	32130	32131	32121
32130	31909	31910	32131
32051	32061	32062	32052
32061	32071	32072	32062
32071	32081	32082	32072
32081	32091	32092	32082
32091	32101	32102	32092
32101	32111	32112	32102
32111	32121	32122	32112
32121	32131	32132	32122
32131	31910	31912	32132
32052	32062	32159	32158
32062	32072	32160	32159
32072	32082	32161	32160
32082	32092	32162	32161
32092	32102	32163	32162
32102	32112	32164	32163
32112	32122	32165	32164
32122	32132	32166	32165
32132	31912	31911	32166
32175	32174	32053	32043
32174	32173	32063	32053
32173	32172	32073	32063
32172	32171	32083	32073
32171	32170	32093	32083
32170	32169	32103	32093
32169	32168	32113	32103
32168	32167	32123	32113
32167	31901	31902	32123
