41930	41920	42329	42330
41940	41930	42330	42331
41950	41940	42331	42332
41960	41950	42332	42333
41970	41960	42333	42334
41980	41970	42334	42335
41990	41980	42335	42336
54170	54169	41901	41911
54171	38184	41901	54169
38178	38184	54171	54172
54172	54171	54169	54170
38184	38190	41891	41901
38160	38166	54260	54259
54259	54260	54262	54261
54262	54272	41921	41931
54272	54170	41911	41921
38166	38172	54281	54260
54260	54281	54272	54262
54281	54172	54170	54272
38172	38178	54172	54281
54261	54262	41931	41941
38154	38160	54259	54323
54323	54259	54261	54324
38148	38154	54323	54339
54339	54323	54324	54340
54324	54261	41941	41951
54340	54324	41951	41961
38142	38148	54339	54429
54429	54339	54340	54430
38136	38142	54429	54466
54466	54429	54430	54467
54430	54340	41961	41971
38130	38136	54466	54499
54499	54466	54467	54500
54467	54430	41971	41981
38124	38130	54499	54525
54525	54499	54500	54526
54500	54467	41981	41991
54526	54500	41991	42001
54676	54525	54526	54675
54675	54526	42001	42011
38118	38124	54525	54676
54731	54676	54675	54730
54730	54675	42011	42021
38112	38118	54676	54731
54775	54777	54776	54774
54774	54776	42041	42051
54803	54731	54730	54802
54802	54730	42021	42031
54777	54803	54802	54776
54776	54802	42031	42041
38106	38112	54731	54803
38094	38100	54777	54775
38100	38106	54803	54777
