13291	13302	13303	13292
13281	13291	13292	13282
13271	13281	13282	13272
13261	13271	13272	13262
13251	13261	13262	13252
13241	13251	13252	13242
13231	13241	13242	13232
13221	13231	13232	13222
13211	13221	13222	13212
13290	13301	13302	13291
13280	13290	13291	13281
13270	13280	13281	13271
13260	13270	13271	13261
13250	13260	13261	13251
13240	13250	13251	13241
13230	13240	13241	13231
13220	13230	13231	13221
13210	13220	13221	13211
13289	13300	13301	13290
13279	13289	13290	13280
13269	13279	13280	13270
13259	13269	13270	13260
13249	13259	13260	13250
13239	13249	13250	13240
13229	13239	13240	13230
13219	13229	13230	13220
13209	13219	13220	13210
13288	13299	13300	13289
13278	13288	13289	13279
13268	13278	13279	13269
13258	13268	13269	13259
13248	13258	13259	13249
13238	13248	13249	13239
13228	13238	13239	13229
13218	13228	13229	13219
13208	13218	13219	13209
13287	13298	13299	13288
13277	13287	13288	13278
13267	13277	13278	13268
13257	13267	13268	13258
13247	13257	13258	13248
13237	13247	13248	13238
13227	13237	13238	13228
13217	13227	13228	13218
13207	13217	13218	13208
13286	13297	13298	13287
13276	13286	13287	13277
13266	13276	13277	13267
13256	13266	13267	13257
13246	13256	13257	13247
13236	13246	13247	13237
13226	13236	13237	13227
13216	13226	13227	13217
13206	13216	13217	13207
13285	13296	13297	13286
13275	13285	13286	13276
13265	13275	13276	13266
13255	13265	13266	13256
13245	13255	13256	13246
13235	13245	13246	13236
13225	13235	13236	13226
13215	13225	13226	13216
13205	13215	13216	13206
13284	13295	13296	13285
13274	13284	13285	13275
13264	13274	13275	13265
13254	13264	13265	13255
13244	13254	13255	13245
13234	13244	13245	13235
13224	13234	13235	13225
13214	13224	13225	13215
13204	13214	13215	13205
13283	13293	13295	13284
13273	13283	13284	13274
13263	13273	13274	13264
13253	13263	13264	13254
13243	13253	13254	13244
13233	13243	13244	13234
13223	13233	13234	13224
13213	13223	13224	13214
13203	13213	13214	13204
13305	13294	13293	13283
13306	13305	13283	13273
13307	13306	13273	13263
13308	13307	13263	13253
13309	13308	13253	13243
13310	13309	13243	13233
13311	13310	13233	13223
13312	13311	13223	13213
13313	13312	13213	13203
13292	13303	13304	13350
13282	13292	13350	13349
13272	13282	13349	13348
13262	13272	13348	13347
13252	13262	13347	13346
13242	13252	13346	13345
13232	13242	13345	13344
13222	13232	13344	13343
13212	13222	13343	13342
