57329	57339	57340	57330
57319	57329	57330	57320
57309	57319	57320	57310
57299	57309	57310	57300
57289	57299	57300	57290
57279	57289	57290	57280
57269	57279	57280	57270
57259	57269	57270	57260
57241	57259	57260	57240
57328	57338	57339	57329
57318	57328	57329	57319
57308	57318	57319	57309
57298	57308	57309	57299
57288	57298	57299	57289
57278	57288	57289	57279
57268	57278	57279	57269
57258	57268	57269	57259
57242	57258	57259	57241
57327	57337	57338	57328
57317	57327	57328	57318
57307	57317	57318	57308
57297	57307	57308	57298
57287	57297	57298	57288
57277	57287	57288	57278
57267	57277	57278	57268
57257	57267	57268	57258
57243	57257	57258	57242
57326	57336	57337	57327
57316	57326	57327	57317
57306	57316	57317	57307
57296	57306	57307	57297
57286	57296	57297	57287
57276	57286	57287	57277
57266	57276	57277	57267
57256	57266	57267	57257
57244	57256	57257	57243
57325	57335	57336	57326
57315	57325	57326	57316
57305	57315	57316	57306
57295	57305	57306	57296
57285	57295	57296	57286
57275	57285	57286	57276
57265	57275	57276	57266
57255	57265	57266	57256
57245	57255	57256	57244
57324	57334	57335	57325
57314	57324	57325	57315
57304	57314	57315	57305
57294	57304	57305	57295
57284	57294	57295	57285
57274	57284	57285	57275
57264	57274	57275	57265
57254	57264	57265	57255
57246	57254	57255	57245
57323	57333	57334	57324
57313	57323	57324	57314
57303	57313	57314	57304
57293	57303	57304	57294
57283	57293	57294	57284
57273	57283	57284	57274
57263	57273	57274	57264
57253	57263	57264	57254
57247	57253	57254	57246
57322	57332	57333	57323
57312	57322	57323	57313
57302	57312	57313	57303
57292	57302	57303	57293
57282	57292	57293	57283
57272	57282	57283	57273
57262	57272	57273	57263
57252	57262	57263	57253
57248	57252	57253	57247
57321	57331	57332	57322
57311	57321	57322	57312
57301	57311	57312	57302
57291	57301	57302	57292
57281	57291	57292	57282
57271	57281	57282	57272
57261	57271	57272	57262
57251	57261	57262	57252
57250	57251	57252	57248
57508	57507	57331	57321
57509	57508	57321	57311
57510	57509	57311	57301
57511	57510	57301	57291
57512	57511	57291	57281
57513	57512	57281	57271
57514	57513	57271	57261
57515	57514	57261	57251
57249	57515	57251	57250
57330	57340	57524	57523
57320	57330	57523	57522
57310	57320	57522	57521
57300	57310	57521	57520
57290	57300	57520	57519
57280	57290	57519	57518
57270	57280	57518	57517
57260	57270	57517	57516
57240	57260	57516	57239
